iter	Passed	Remaining
4783	48737	53138
4784	48771	53154
4785	48786	53148
4786	48811	53155
4787	48819	53143
4788	48829	53131
4789	48840	53123
4790	48850	53112
4791	48857	53098
4792	48866	53087
4793	48876	53077
4794	48882	53062
4795	48891	53051
4796	48900	53039
4797	48908	53026
4798	48916	53013
4799	48926	53004
4800	48934	52990
4801	48943	52979
4802	48955	52971
4803	48966	52962
4804	48992	52969
4805	49009	52966
4806	49021	52957
4807	49032	52948
4808	49040	52936
4809	49046	52921
4810	49054	52908
4811	49061	52895
4812	49069	52882
4813	49076	52869
4814	49083	52854
4815	49090	52841
4816	49096	52826
4817	49105	52815
4818	49113	52803
4819	49122	52791
4820	49130	52778
4821	49136	52763
4822	49147	52755
4823	49162	52749
4824	49178	52745
4825	49190	52737
4826	49201	52727
4827	49208	52714
4828	49224	52710
4829	49238	52704
4830	49248	52694
4831	49258	52683
4832	49272	52677
4833	49287	52672
4834	49300	52665
4835	49317	52662
4836	49327	52652
4837	49343	52648
4838	49358	52642
4839	49374	52638
4840	49389	52633
4841	49400	52624
4842	49420	52624
4843	49429	52613
4844	49440	52604
4845	49449	52592
4846	49460	52583
4847	49476	52578
4848	49491	52573
4849	49503	52565
4850	49515	52557
4851	49525	52547
4852	49537	52539
4853	49553	52534
4854	49576	52537
4855	49588	52529
4856	49602	52523
4857	49612	52513
4858	49624	52504
4859	49637	52497
4860	49648	52488
4861	49661	52480
4862	49669	52467
4863	49691	52470
4864	49703	52462
4865	49721	52460
4866	49734	52452
4867	49746	52444
4868	49756	52434
4869	49769	52427
4870	49792	52429
4871	49811	52428
4872	49830	52427
4873	49838	52415
4874	49847	52403
4875	49856	52392
4876	49865	52380
4877	49873	52368
4878	49883	52357
4879	49893	52347
4880	49903	52336
4881	49913	52325
4882	49922	52314
4883	49931	52303
4884	49942	52294
4885	49951	52282
4886	49959	52270
4887	49970	52260
4888	49980	52250
4889	49989	52238
4890	49997	52226
4891	50007	52215
4892	50017	52205
4893	50028	52195
4894	50036	52183
4895	50046	52172
4896	50059	52165
4897	50074	52159
4898	50088	52153
4899	50107	52153
4900	50124	52149
4901	50149	52154
4902	50159	52143
4903	50167	52131
4904	50177	52120
4905	50187	52110
4906	50195	52098
4907	50209	52091
4908	50223	52085
4909	50235	52076
4910	50241	52062
4911	50256	52056
4912	50277	52058
4913	50315	52077
4914	50329	52069
4915	50352	52073
4916	50374	52074
4917	50394	52074
4918	50416	52077
4919	50436	52076
4920	50448	52067
4921	50454	52053
4922	50464	52042
4923	50471	52029
4924	50479	52017
4925	50490	52007
4926	50499	51996
4927	50509	51985
4928	50518	51973
4929	50528	51963
4930	50538	51953
4931	50546	51940
4932	50554	51927
4933	50563	51916
4934	50571	51904
4935	50579	51891
4936	50586	51877
4937	50601	51872
4938	50612	51862
4939	50644	51874
4940	50651	51860
4941	50660	51849
4942	50669	51838
4943	50676	51824
4944	50684	51812
4945	50694	51801
4946	50700	51787
4947	50707	51773
4948	50715	51760
4949	50723	51748
4950	50732	51736
4951	50739	51723
4952	50746	51709
4953	50753	51696
4954	50759	51681
4955	50767	51669
4956	50777	51658
4957	50786	51647
4958	50796	51636
4959	50807	51626
4960	50816	51615
4961	50830	51609
4962	50843	51601
4963	50849	51587
4964	50856	51573
4965	50867	51563
4966	50873	51549
4967	50885	51541
4968	50893	51528
4969	50901	51516
4970	50908	51502
4971	50917	51491
4972	50925	51478
4973	50934	51467
4974	50940	51452
4975	50949	51440
4976	50957	51428
4977	50963	51414
4978	50970	51400
4979	50977	51387
4980	50986	51375
4981	50995	51363
4982	51002	51350
4983	51013	51341
4984	51020	51327
4985	51035	51321
4986	51049	51315
4987	51059	51304
4988	51067	51292
4989	51075	51280
4990	51084	51268
4991	51093	51257
4992	51101	51244
4993	51110	51232
4994	51117	51219
4995	51123	51205
4996	51133	51194
4997	51142	51183
4998	51151	51172
4999	51161	51161
5000	51167	51147
5001	51174	51133
5002	51185	51123
5003	51191	51109
5004	51197	51095
5005	51206	51083
5006	51216	51073
5007	51224	51060
5008	51233	51049
5009	51252	51048
5010	51262	51037
5011	51272	51026
5012	51282	51016
5013	51293	51006
5014	51302	50995
5015	51308	50981
5016	51316	50969
5017	51325	50957
5018	51334	50945
5019	51341	50932
5020	51348	50918
5021	51357	50907
5022	51366	50895
5023	51376	50886
5024	51385	50874
5025	51392	50860
5026	51400	50848
5027	51409	50837
5028	51421	50828
5029	51467	50853
5030	51475	50841
5031	51488	50833
5032	51502	50826
5033	51514	50819
5034	51523	50806
5035	51535	50798
5036	51542	50785
5037	51549	50771
5038	51557	50759
5039	51566	50748
5040	51573	50734
5041	51583	50724
5042	51596	50716
5043	51605	50704
5044	51612	50692
5045	51624	50682
5046	51637	50675
5047	51661	50679
5048	51672	50669
5049	51682	50658
5050	51691	50647
5051	51698	50634
5052	51704	50619
5053	51713	50608
5054	51720	50594
5055	51731	50585
5056	51737	50571
5057	51745	50558
5058	51753	50546
5059	51761	50533
5060	51767	50519
5061	51776	50507
5062	51786	50498
5063	51795	50486
5064	51804	50474
5065	51816	50466
5066	51827	50456
5067	51834	50443
5068	51842	50431
5069	51858	50426
5070	51871	50418
5071	51877	50404
5072	51889	50396
5073	51898	50385
5074	51906	50372
5075	51915	50360
5076	51920	50346
5077	51928	50333
5078	51938	50322
5079	51947	50311
5080	51955	50298
5081	51961	50284
5082	51971	50274
5083	51978	50260
5084	51988	50250
5085	51996	50237
5086	52004	50225
5087	52009	50210
5088	52016	50197
5089	52024	50184
5090	52034	50173
5091	52045	50165
5092	52079	50177
5093	52091	50168
5094	52106	50163
5095	52135	50171
5096	52149	50164
5097	52169	50163
5098	52195	50168
5099	52207	50159
5100	52220	50152
5101	52230	50142
5102	52264	50154
5103	52277	50146
5104	52286	50135
5105	52297	50126
5106	52310	50118
5107	52318	50106
5108	52325	50092
5109	52334	50081
5110	52342	50069
5111	52350	50056
5112	52358	50043
5113	52366	50031
5114	52373	50018
5115	52381	50006
5116	52392	49996
5117	52400	49984
5118	52408	49971
5119	52417	49960
5120	52424	49947
5121	52435	49937
5122	52443	49924
5123	52459	49920
5124	52467	49907
5125	52477	49897
5126	52487	49887
5127	52494	49874
5128	52501	49861
5129	52511	49850
5130	52517	49836
5131	52524	49822
5132	52532	49810
5133	52540	49797
5134	52548	49785
5135	52556	49773
5136	52564	49760
5137	52571	49747
5138	52579	49735
5139	52588	49723
5140	52596	49711
5141	52606	49700
5142	52612	49686
5143	52620	49674
5144	52629	49662
5145	52641	49654
5146	52652	49644
5147	52663	49635
5148	52673	49624
5149	52687	49618
5150	52695	49605
5151	52702	49592
5152	52709	49579
5153	52724	49573
5154	52732	49560
5155	52739	49548
5156	52746	49534
5157	52757	49525
5158	52767	49515
5159	52777	49504
5160	52786	49492
5161	52794	49480
5162	52801	49467
5163	52810	49456
5164	52838	49462
5165	52857	49460
5166	52870	49452
5167	52901	49462
5168	52912	49452
5169	52937	49456
5170	52946	49444
5171	52955	49433
5172	52962	49419
5173	52967	49404
5174	52975	49392
5175	52982	49379
5176	52989	49365
5177	52995	49351
5178	53003	49339
5179	53009	49325
5180	53020	49315
5181	53027	49302
5182	53035	49289
5183	53043	49278
5184	53052	49266
5185	53065	49258
5186	53081	49254
5187	53089	49242
5188	53100	49232
5189	53112	49223
5190	53119	49210
5191	53128	49199
5192	53136	49186
5193	53144	49174
5194	53151	49161
5195	53158	49147
5196	53166	49135
5197	53175	49124
5198	53181	49110
5199	53187	49096
5200	53195	49083
5201	53204	49072
5202	53216	49063
5203	53225	49052
5204	53235	49042
5205	53246	49032
5206	53256	49021
5207	53264	49010
5208	53276	49001
5209	53289	48993
5210	53298	48982
5211	53309	48972
5212	53321	48964
5213	53331	48953
5214	53339	48941
5215	53347	48928
5216	53355	48917
5217	53364	48905
5218	53371	48892
5219	53378	48879
5220	53384	48864
5221	53394	48854
5222	53401	48841
5223	53410	48829
5224	53417	48817
5225	53428	48807
5226	53436	48795
5227	53446	48784
5228	53454	48772
5229	53462	48760
5230	53478	48755
5231	53491	48747
5232	53497	48733
5233	53506	48722
5234	53513	48708
5235	53519	48694
5236	53528	48683
5237	53537	48672
5238	53545	48660
5239	53555	48649
5240	53561	48636
5241	53568	48622
5242	53576	48609
5243	53583	48596
5244	53590	48584
5245	53601	48574
5246	53609	48562
5247	53618	48550
5248	53626	48538
5249	53633	48525
5250	53640	48512
5251	53648	48500
5252	53655	48487
5253	53665	48476
5254	53678	48468
5255	53690	48460
5256	53699	48448
5257	53708	48437
5258	53718	48427
5259	53726	48415
5260	53733	48401
5261	53742	48390
5262	53749	48377
5263	53757	48365
5264	53764	48352
5265	53771	48339
5266	53779	48327
5267	53786	48314
5268	53797	48303
5269	53803	48290
5270	53811	48278
5271	53818	48265
5272	53830	48256
5273	53839	48245
5274	53845	48230
5275	53857	48222
5276	53900	48241
5277	53932	48251
5278	53954	48251
5279	53981	48255
5280	54012	48264
5281	54035	48266
5282	54044	48254
5283	54051	48241
5284	54061	48230
5285	54070	48219
5286	54080	48208
5287	54091	48199
5288	54101	48189
5289	54111	48178
5290	54118	48165
5291	54125	48152
5292	54134	48141
5293	54140	48127
5294	54146	48113
5295	54154	48101
5296	54163	48089
5297	54173	48079
5298	54178	48064
5299	54186	48052
5300	54195	48040
5301	54202	48027
5302	54213	48018
5303	54222	48007
5304	54231	47995
5305	54239	47983
5306	54245	47969
5307	54256	47959
5308	54268	47951
5309	54277	47940
5310	54294	47935
5311	54306	47926
5312	54315	47915
5313	54325	47905
5314	54333	47892
5315	54343	47882
5316	54351	47870
5317	54360	47859
5318	54368	47847
5319	54374	47832
5320	54381	47820
5321	54390	47808
5322	54400	47798
5323	54411	47788
5324	54422	47779
5325	54430	47766
5326	54439	47755
5327	54444	47741
5328	54453	47730
5329	54464	47720
5330	54471	47707
5331	54480	47695
5332	54495	47689
5333	54509	47682
5334	54520	47673
5335	54527	47660
5336	54535	47648
5337	54545	47638
5338	54554	47626
5339	54563	47615
5340	54569	47601
5341	54578	47589
5342	54586	47578
5343	54594	47565
5344	54600	47552
5345	54609	47540
5346	54619	47530
5347	54627	47518
5348	54637	47507
5349	54646	47496
5350	54653	47483
5351	54662	47471
5352	54673	47462
5353	54684	47452
5354	54693	47441
5355	54707	47435
5356	54716	47423
5357	54726	47413
5358	54735	47402
5359	54742	47389
5360	54751	47377
5361	54759	47365
5362	54767	47353
5363	54775	47341
5364	54781	47327
5365	54790	47316
5366	54799	47304
5367	54808	47293
5368	54817	47282
5369	54826	47271
5370	54837	47261
5371	54845	47249
5372	54853	47237
5373	54861	47225
5374	54872	47215
5375	54880	47203
5376	54889	47192
5377	54902	47184
5378	54917	47178
5379	54931	47171
5380	54939	47159
5381	54947	47147
5382	54954	47134
5383	54960	47120
5384	54966	47106
5385	54971	47092
5386	54979	47080
5387	54987	47067
5388	54994	47055
5389	55002	47043
5390	55010	47030
5391	55018	47018
5392	55026	47006
5393	55034	46994
5394	55043	46983
5395	55051	46971
5396	55058	46958
5397	55065	46945
5398	55076	46936
5399	55087	46926
5400	55103	46921
5401	55117	46914
5402	55126	46903
5403	55133	46889
5404	55141	46877
5405	55148	46865
5406	55155	46852
5407	55165	46841
5408	55171	46828
5409	55181	46817
5410	55189	46805
5411	55198	46794
5412	55205	46781
5413	55213	46769
5414	55224	46759
5415	55232	46747
5416	55239	46734
5417	55248	46724
5418	55260	46714
5419	55268	46703
5420	55280	46694
5421	55290	46683
5422	55308	46680
5423	55327	46677
5424	55343	46671
5425	55386	46689
5426	55439	46715
5427	55477	46728
5428	55509	46736
5429	55526	46732
5430	55535	46721
5431	55548	46713
5432	55580	46720
5433	55587	46708
5434	55596	46696
5435	55603	46683
5436	55612	46672
5437	55620	46660
5438	55632	46651
5439	55642	46641
5440	55651	46630
5441	55659	46618
5442	55666	46605
5443	55676	46594
5444	55684	46582
5445	55690	46569
5446	55699	46557
5447	55706	46544
5448	55717	46535
5449	55728	46525
5450	55740	46516
5451	55751	46507
5452	55764	46499
5453	55770	46485
5454	55778	46473
5455	55785	46460
5456	55794	46449
5457	55800	46435
5458	55810	46425
5459	55820	46414
5460	55828	46402
5461	55837	46391
5462	55844	46378
5463	55849	46364
5464	55857	46352
5465	55872	46345
5466	55879	46333
5467	55887	46321
5468	55895	46308
5469	55905	46298
5470	55913	46286
5471	55920	46273
5472	55933	46265
5473	55944	46255
5474	55951	46242
5475	55963	46234
5476	55971	46222
5477	55978	46209
5478	55986	46197
5479	55994	46185
5480	56002	46173
5481	56011	46161
5482	56020	46150
5483	56027	46137
5484	56037	46127
5485	56044	46115
5486	56055	46104
5487	56063	46093
5488	56071	46080
5489	56078	46067
5490	56084	46054
5491	56091	46041
5492	56100	46030
5493	56111	46020
5494	56127	46015
5495	56140	46007
5496	56148	45995
5497	56161	45987
5498	56173	45978
5499	56180	45965
5500	56186	45951
5501	56193	45938
5502	56200	45926
5503	56207	45913
5504	56217	45903
5505	56228	45893
5506	56237	45882
5507	56247	45872
5508	56258	45862
5509	56270	45853
5510	56275	45839
5511	56281	45825
5512	56287	45812
5513	56295	45800
5514	56302	45787
5515	56307	45772
5516	56316	45761
5517	56326	45751
5518	56335	45740
5519	56351	45734
5520	56361	45724
5521	56369	45712
5522	56377	45700
5523	56386	45689
5524	56396	45678
5525	56406	45668
5526	56411	45654
5527	56418	45640
5528	56424	45627
5529	56432	45615
5530	56439	45602
5531	56448	45591
5532	56458	45580
5533	56464	45567
5534	56471	45554
5535	56478	45541
5536	56485	45529
5537	56493	45517
5538	56499	45503
5539	56507	45491
5540	56518	45482
5541	56524	45468
5542	56534	45458
5543	56551	45453
5544	56558	45440
5545	56569	45430
5546	56577	45419
5547	56582	45404
5548	56590	45392
5549	56597	45380
5550	56606	45369
5551	56618	45359
5552	56624	45346
5553	56633	45334
5554	56639	45321
5555	56646	45309
5556	56655	45298
5557	56664	45286
5558	56672	45274
5559	56680	45262
5560	56688	45251
5561	56696	45239
5562	56702	45225
5563	56710	45213
5564	56716	45200
5565	56725	45188
5566	56731	45175
5567	56742	45165
5568	56762	45163
5569	56769	45150
5570	56781	45141
5571	56787	45128
5572	56794	45115
5573	56801	45103
5574	56809	45090
5575	56817	45078
5576	56825	45067
5577	56832	45054
5578	56841	45042
5579	56846	45029
5580	56852	45015
5581	56859	45002
5582	56878	44999
5583	56885	44986
5584	56891	44973
5585	56897	44960
5586	56905	44947
5587	56914	44937
5588	56922	44924
5589	56934	44915
5590	56948	44908
5591	56958	44898
5592	57014	44924
5593	57037	44924
5594	57059	44923
5595	57071	44914
5596	57089	44910
5597	57102	44902
5598	57109	44889
5599	57119	44879
5600	57125	44865
5601	57136	44856
5602	57152	44850
5603	57161	44839
5604	57170	44828
5605	57177	44815
5606	57189	44807
5607	57201	44797
5608	57208	44785
5609	57217	44774
5610	57226	44763
5611	57233	44750
5612	57241	44738
5613	57252	44729
5614	57264	44720
5615	57272	44708
5616	57281	44696
5617	57290	44686
5618	57299	44675
5619	57306	44662
5620	57314	44650
5621	57323	44639
5622	57331	44627
5623	57341	44616
5624	57350	44605
5625	57359	44595
5626	57372	44587
5627	57382	44576
5628	57388	44563
5629	57394	44549
5630	57401	44537
5631	57408	44524
5632	57414	44511
5633	57420	44496
5634	57426	44483
5635	57433	44471
5636	57440	44458
5637	57449	44447
5638	57458	44436
5639	57469	44426
5640	57482	44418
5641	57489	44406
5642	57497	44394
5643	57504	44381
5644	57511	44369
5645	57518	44356
5646	57526	44344
5647	57532	44330
5648	57542	44320
5649	57560	44316
5650	57572	44308
5651	57579	44295
5652	57587	44283
5653	57594	44270
5654	57602	44258
5655	57611	44247
5656	57618	44235
5657	57626	44222
5658	57633	44210
5659	57642	44199
5660	57652	44189
5661	57662	44179
5662	57670	44166
5663	57683	44158
5664	57690	44146
5665	57696	44132
5666	57707	44123
5667	57718	44113
5668	57727	44102
5669	57734	44090
5670	57748	44082
5671	57778	44087
5672	57800	44086
5673	57810	44075
5674	57829	44072
5675	57838	44061
5676	57846	44049
5677	57854	44037
5678	57863	44026
5679	57872	44015
5680	57881	44004
5681	57889	43993
5682	57897	43980
5683	57905	43969
5684	57914	43958
5685	57925	43948
5686	57938	43940
5687	57951	43931
5688	57961	43922
5689	57975	43915
5690	57989	43907
5691	57998	43895
5692	58009	43886
5693	58016	43874
5694	58026	43863
5695	58035	43852
5696	58042	43839
5697	58049	43827
5698	58057	43815
5699	58065	43804
5700	58071	43790
5701	58078	43778
5702	58086	43765
5703	58092	43752
5704	58099	43740
5705	58109	43729
5706	58119	43719
5707	58127	43707
5708	58135	43695
5709	58146	43686
5710	58153	43673
5711	58162	43662
5712	58172	43652
5713	58182	43641
5714	58194	43632
5715	58203	43621
5716	58210	43609
5717	58219	43598
5718	58228	43587
5719	58237	43576
5720	58244	43563
5721	58251	43551
5722	58259	43539
5723	58269	43529
5724	58279	43518
5725	58287	43506
5726	58297	43496
5727	58307	43486
5728	58317	43475
5729	58325	43463
5730	58335	43453
5731	58347	43444
5732	58363	43439
5733	58373	43428
5734	58381	43417
5735	58390	43406
5736	58396	43392
5737	58405	43381
5738	58416	43372
5739	58425	43361
5740	58434	43350
5741	58444	43339
5742	58452	43327
5743	58459	43315
5744	58469	43305
5745	58477	43292
5746	58483	43279
5747	58490	43267
5748	58499	43256
5749	58511	43247
5750	58520	43236
5751	58531	43227
5752	58539	43215
5753	58551	43206
5754	58566	43199
5755	58576	43189
5756	58583	43176
5757	58591	43164
5758	58600	43154
5759	58611	43144
5760	58621	43134
5761	58629	43122
5762	58638	43111
5763	58648	43100
5764	58654	43087
5765	58661	43075
5766	58670	43064
5767	58678	43052
5768	58685	43040
5769	58693	43028
5770	58702	43017
5771	58710	43005
5772	58719	42994
5773	58725	42981
5774	58736	42971
5775	58744	42959
5776	58755	42950
5777	58765	42940
5778	58773	42928
5779	58782	42917
5780	58788	42904
5781	58801	42896
5782	58810	42885
5783	58819	42873
5784	58829	42863
5785	58839	42853
5786	58847	42841
5787	58880	42847
5788	58919	42858
5789	58958	42869
5790	58977	42865
5791	59022	42880
5792	59038	42875
5793	59053	42868
5794	59086	42874
5795	59106	42871
5796	59122	42865
5797	59134	42856
5798	59146	42848
5799	59164	42843
5800	59179	42836
5801	59192	42828
5802	59206	42821
5803	59220	42813
5804	59228	42801
5805	59242	42794
5806	59249	42781
5807	59256	42769
5808	59280	42768
5809	59293	42760
5810	59306	42752
5811	59321	42745
5812	59336	42738
5813	59345	42727
5814	59354	42717
5815	59372	42712
5816	59402	42716
5817	59412	42706
5818	59425	42697
5819	59441	42691
5820	59452	42682
5821	59464	42673
5822	59482	42668
5823	59509	42670
5824	59525	42663
5825	59539	42656
5826	59559	42653
5827	59576	42647
5828	59590	42640
5829	59617	42642
5830	59638	42639
5831	59652	42632
5832	59665	42623
5833	59681	42617
5834	59694	42609
5835	59707	42601
5836	59727	42598
5837	59747	42595
5838	59760	42586
5839	59785	42587
5840	59797	42577
5841	59820	42576
5842	59835	42569
5843	59843	42558
5844	59864	42555
5845	59877	42547
5846	59886	42536
5847	59896	42525
5848	59905	42514
5849	59916	42504
5850	59927	42494
5851	59933	42481
5852	59939	42468
5853	59946	42456
5854	59953	42443
5855	59959	42430
5856	59972	42422
5857	59982	42411
5858	59990	42399
5859	60005	42392
5860	60015	42382
5861	60033	42377
5862	60075	42389
5863	60144	42420
5864	60174	42424
5865	60192	42419
5866	60208	42414
5867	60229	42411
5868	60256	42412
5869	60273	42407
5870	60287	42399
5871	60302	42392
5872	60315	42384
5873	60325	42373
5874	60339	42366
5875	60357	42361
5876	60371	42353
5877	60385	42346
5878	60396	42336
5879	60417	42333
5880	60429	42324
5881	60501	42357
5882	60546	42371
5883	60554	42359
5884	60577	42357
5885	60589	42349
5886	60600	42339
5887	60613	42330
5888	60633	42326
5889	60640	42314
5890	60651	42304
5891	60659	42293
5892	60668	42281
5893	60678	42271
5894	60687	42259
5895	60695	42247
5896	60706	42238
5897	60715	42226
5898	60722	42214
5899	60732	42204
5900	60741	42192
5901	60748	42180
5902	60757	42168
5903	60764	42156
5904	60773	42144
5905	60780	42132
5906	60789	42121
5907	60797	42109
5908	60808	42099
5909	60821	42091
5910	60830	42080
5911	60840	42069
5912	60848	42057
5913	60859	42048
5914	60866	42035
5915	60879	42026
5916	60888	42016
5917	60897	42004
5918	60908	41994
5919	60917	41983
5920	60924	41970
5921	60932	41959
5922	60941	41947
5923	60950	41936
5924	60956	41923
5925	60962	41910
5926	60970	41898
5927	60979	41887
5928	60987	41875
5929	60993	41862
5930	61005	41852
5931	61015	41842
5932	61024	41831
5933	61037	41823
5934	61052	41816
5935	61068	41809
5936	61078	41798
5937	61087	41788
5938	61097	41777
5939	61106	41766
5940	61114	41754
5941	61119	41740
5942	61128	41729
5943	61135	41716
5944	61142	41704
5945	61150	41692
5946	61158	41680
5947	61166	41668
5948	61174	41656
5949	61182	41645
5950	61188	41631
5951	61194	41618
5952	61204	41608
5953	61214	41598
5954	61222	41586
5955	61229	41573
5956	61252	41571
5957	61273	41568
5958	61282	41557
5959	61291	41546
5960	61305	41539
5961	61314	41527
5962	61321	41515
5963	61329	41503
5964	61335	41490
5965	61342	41477
5966	61350	41466
5967	61359	41454
5968	61366	41442
5969	61375	41430
5970	61382	41418
5971	61389	41406
5972	61400	41396
5973	61406	41383
5974	61416	41372
5975	61423	41360
5976	61430	41347
5977	61439	41336
5978	61449	41325
5979	61460	41316
5980	61476	41309
5981	61485	41298
5982	61495	41288
5983	61504	41277
5984	61514	41266
5985	61524	41256
5986	61533	41244
5987	61542	41233
5988	61552	41223
5989	61559	41211
5990	61568	41199
5991	61578	41189
5992	61590	41180
5993	61599	41169
5994	61608	41158
5995	61616	41146
5996	61627	41136
5997	61636	41125
5998	61650	41117
5999	61663	41108
6000	61669	41096
6001	61680	41085
6002	61690	41075
6003	61698	41064
6004	61707	41053
6005	61717	41042
6006	61725	41030
6007	61734	41019
6008	61740	41006
6009	61748	40994
6010	61755	40981
6011	61761	40968
6012	61768	40956
6013	61778	40945
6014	61786	40934
6015	61795	40922
6016	61804	40911
6017	61811	40899
6018	61822	40889
6019	61833	40880
6020	61843	40869
6021	61852	40858
6022	61866	40850
6023	61876	40839
6024	61887	40830
6025	61895	40818
6026	61907	40809
6027	61913	40796
6028	61920	40784
6029	61929	40772
6030	61935	40759
6031	61942	40747
6032	61949	40734
6033	61954	40721
6034	61960	40708
6035	61967	40695
6036	61976	40684
6037	61985	40673
6038	61993	40661
6039	62000	40649
6040	62009	40637
6041	62015	40625
6042	62026	40615
6043	62033	40603
6044	62046	40594
6045	62059	40586
6046	62077	40580
6047	62087	40570
6048	62093	40557
6049	62100	40545
6050	62107	40532
6051	62114	40520
6052	62123	40508
6053	62130	40496
6054	62139	40485
6055	62147	40474
6056	62156	40462
6057	62163	40450
6058	62170	40437
6059	62181	40428
6060	62189	40416
6061	62197	40404
6062	62207	40394
6063	62216	40383
6064	62225	40372
6065	62235	40361
6066	62244	40350
6067	62268	40349
6068	62288	40345
6069	62308	40341
6070	62331	40339
6071	62351	40335
6072	62364	40326
6073	62372	40315
6074	62379	40302
6075	62387	40291
6076	62397	40280
6077	62408	40270
6078	62417	40260
6079	62424	40247
6080	62435	40237
6081	62446	40227
6082	62468	40225
6083	62478	40214
6084	62494	40208
6085	62507	40199
6086	62532	40198
6087	62555	40196
6088	62584	40198
6089	62609	40197
6090	62618	40186
6091	62639	40183
6092	62657	40177
6093	62675	40172
6094	62685	40161
6095	62698	40153
6096	62705	40141
6097	62713	40129
6098	62721	40117
6099	62727	40104
6100	62733	40091
6101	62743	40080
6102	62755	40071
6103	62764	40060
6104	62771	40048
6105	62780	40037
6106	62787	40024
6107	62796	40013
6108	62803	40001
6109	62811	39989
6110	62819	39978
6111	62827	39966
6112	62837	39955
6113	62847	39945
6114	62860	39936
6115	62873	39928
6116	62891	39923
6117	62904	39914
6118	62912	39902
6119	62921	39891
6120	62929	39879
6121	62936	39867
6122	62945	39855
6123	62953	39844
6124	62960	39832
6125	62969	39820
6126	62978	39809
6127	62986	39798
6128	62994	39786
6129	63002	39774
6130	63010	39763
6131	63022	39754
6132	63038	39747
6133	63048	39736
6134	63062	39728
6135	63074	39719
6136	63087	39711
6137	63093	39698
6138	63101	39686
6139	63112	39676
6140	63121	39665
6141	63130	39654
6142	63141	39644
6143	63151	39634
6144	63160	39623
6145	63169	39611
6146	63178	39601
6147	63185	39588
6148	63194	39577
6149	63202	39565
6150	63211	39554
6151	63220	39543
6152	63235	39536
6153	63243	39524
6154	63253	39514
6155	63264	39504
6156	63277	39496
6157	63290	39487
6158	63303	39478
6159	63310	39466
6160	63321	39456
6161	63334	39447
6162	63343	39436
6163	63353	39426
6164	63361	39414
6165	63368	39402
6166	63375	39390
6167	63385	39379
6168	63395	39368
6169	63403	39357
6170	63411	39346
6171	63423	39336
6172	63432	39325
6173	63440	39313
6174	63449	39302
6175	63458	39291
6176	63466	39279
6177	63488	39277
6178	63500	39267
6179	63509	39256
6180	63517	39244
6181	63527	39234
6182	63535	39223
6183	63545	39212
6184	63553	39200
6185	63562	39189
6186	63570	39177
6187	63577	39165
6188	63586	39154
6189	63595	39143
6190	63605	39132
6191	63613	39121
6192	63623	39110
6193	63630	39098
6194	63640	39088
6195	63651	39078
6196	63663	39069
6197	63675	39059
6198	63689	39052
6199	63702	39043
6200	63709	39031
6201	63723	39023
6202	63732	39011
6203	63739	38999
6204	63746	38987
6205	63754	38975
6206	63763	38964
6207	63769	38952
6208	63776	38939
6209	63785	38928
6210	63794	38917
6211	63800	38904
6212	63807	38892
6213	63819	38883
6214	63826	38871
6215	63836	38860
6216	63843	38848
6217	63850	38836
6218	63858	38824
6219	63866	38812
6220	63878	38803
6221	63897	38798
6222	63916	38793
6223	63946	38795
6224	63975	38796
6225	64008	38799
6226	64029	38796
6227	64039	38785
6228	64060	38781
6229	64081	38778
6230	64103	38775
6231	64117	38767
6232	64128	38756
6233	64139	38747
6234	64149	38736
6235	64161	38727
6236	64168	38715
6237	64175	38702
6238	64181	38690
6239	64188	38677
6240	64195	38665
6241	64204	38654
6242	64211	38641
6243	64219	38630
6244	64229	38620
6245	64237	38608
6246	64246	38597
6247	64257	38587
6248	64267	38577
6249	64275	38565
6250	64288	38556
6251	64303	38549
6252	64316	38540
6253	64326	38529
6254	64334	38518
6255	64342	38507
6256	64350	38495
6257	64357	38483
6258	64367	38472
6259	64376	38461
6260	64387	38451
6261	64395	38440
6262	64405	38429
6263	64415	38418
6264	64426	38408
6265	64433	38397
6266	64441	38384
6267	64447	38372
6268	64455	38360
6269	64464	38349
6270	64474	38339
6271	64481	38327
6272	64508	38326
6273	64536	38326
6274	64555	38321
6275	64574	38316
6276	64596	38313
6277	64603	38301
6278	64613	38290
6279	64621	38278
6280	64631	38268
6281	64637	38255
6282	64644	38243
6283	64654	38232
6284	64661	38221
6285	64668	38208
6286	64674	38195
6287	64682	38183
6288	64693	38174
6289	64702	38163
6290	64713	38153
6291	64724	38143
6292	64734	38133
6293	64747	38124
6294	64754	38112
6295	64762	38100
6296	64767	38087
6297	64776	38075
6298	64784	38064
6299	64792	38052
6300	64802	38042
6301	64812	38031
6302	64822	38021
6303	64828	38008
6304	64835	37996
6305	64843	37984
6306	64851	37973
6307	64860	37962
6308	64867	37949
6309	64874	37937
6310	64883	37926
6311	64892	37915
6312	64898	37903
6313	64906	37890
6314	64919	37882
6315	64933	37874
6316	64946	37865
6317	64959	37857
6318	64967	37845
6319	64978	37835
6320	64989	37825
6321	64997	37813
6322	65004	37801
6323	65013	37790
6324	65021	37779
6325	65035	37771
6326	65044	37759
6327	65054	37749
6328	65060	37737
6329	65069	37726
6330	65076	37713
6331	65086	37703
6332	65094	37691
6333	65104	37681
6334	65110	37668
6335	65122	37659
6336	65130	37647
