iter	Logloss
4342	0.2420768549
4343	0.2420749504
4344	0.2420747495
4345	0.2420528709
4346	0.2420523711
4347	0.2420430406
4348	0.2420414874
4349	0.242041456
4350	0.2420414524
4351	0.2420414486
4352	0.242035124
4353	0.242008606
4354	0.242006451
4355	0.2420000723
4356	0.2420000721
4357	0.2419979195
4358	0.2419962963
4359	0.2419962792
4360	0.2419915493
4361	0.2419885707
4362	0.2419877965
4363	0.241987725
4364	0.2419842737
4365	0.2419708599
4366	0.2419402278
4367	0.2419398753
4368	0.2419396811
4369	0.2419396811
4370	0.2419377774
4371	0.2419352593
4372	0.2419351955
4373	0.2419330386
4374	0.2419261472
4375	0.2419257305
4376	0.2419226908
4377	0.2419151051
4378	0.2419145273
4379	0.2419145134
4380	0.2419145132
4381	0.2419144103
4382	0.2419125711
4383	0.24191072
4384	0.2419103691
4385	0.2419080334
4386	0.2419045854
4387	0.2419025433
4388	0.2419011795
4389	0.2418953906
4390	0.241894044
4391	0.2418916361
4392	0.2418884846
4393	0.241856668
4394	0.2418472115
4395	0.2418463627
4396	0.2418428654
4397	0.2418397563
4398	0.2418366868
4399	0.2418366866
4400	0.2418366352
4401	0.2418364795
4402	0.2418344093
4403	0.2418343873
4404	0.2418339758
4405	0.241833426
4406	0.241823199
4407	0.2418231963
4408	0.2418223572
4409	0.2418223353
4410	0.2418222931
4411	0.2418163676
4412	0.2418103116
4413	0.2418093691
4414	0.2418075819
4415	0.2418075449
4416	0.2418074731
4417	0.2418074725
4418	0.2418059302
4419	0.241805259
4420	0.2417998962
4421	0.2417998856
4422	0.2417978428
4423	0.2417961851
4424	0.2417947598
4425	0.2417889754
4426	0.241788708
4427	0.2417886875
4428	0.2417886821
4429	0.241787325
4430	0.2417824535
4431	0.2417822945
4432	0.241782289
4433	0.2417768908
4434	0.2417768847
4435	0.2417754384
4436	0.2417741446
4437	0.2417729203
4438	0.2417717824
4439	0.2417705877
4440	0.2417637933
4441	0.2417623722
4442	0.2417384567
4443	0.2417382179
4444	0.2417326966
4445	0.2417325169
4446	0.2417318511
4447	0.2417300307
4448	0.2417300297
4449	0.2417252483
4450	0.2417229614
4451	0.2417185026
4452	0.2417184489
4453	0.2417090786
4454	0.2416910944
4455	0.2416689751
4456	0.2416449968
4457	0.2416449908
4458	0.2416449897
4459	0.2416400917
4460	0.2416400913
4461	0.2416400372
4462	0.2416306432
4463	0.2416306407
4464	0.2416305655
4465	0.2416305287
4466	0.2416293921
4467	0.2416289476
4468	0.2416289363
4469	0.2416279692
4470	0.2416262216
4471	0.2416216304
4472	0.2416204945
4473	0.2416191252
4474	0.2416185389
4475	0.2416185236
4476	0.2416185128
4477	0.2416185116
4478	0.2416025292
4479	0.2416025071
4480	0.2416013693
4481	0.2415971135
4482	0.2415916336
4483	0.241587232
4484	0.2415865481
4485	0.2415865477
4486	0.2415864408
4487	0.2415860355
4488	0.241581119
4489	0.2415811107
4490	0.2415450961
4491	0.2415374582
4492	0.2415374389
4493	0.2415311982
4494	0.2415201851
4495	0.2415201822
4496	0.2415197097
4497	0.2415197062
4498	0.241519619
4499	0.2415183108
4500	0.2415177907
4501	0.2415148842
4502	0.2415108639
4503	0.2415108292
4504	0.2415097011
4505	0.2415056728
4506	0.2415027519
4507	0.2415013256
4508	0.2415012568
4509	0.2414998991
4510	0.2414988466
4511	0.2414944379
4512	0.2414864723
4513	0.2414864644
4514	0.2414864584
4515	0.2414864337
4516	0.2414754882
4517	0.24147545
4518	0.2414750681
4519	0.2414421878
4520	0.2414293074
4521	0.2414292985
4522	0.2414246791
4523	0.2414197715
4524	0.2414181364
4525	0.2413929479
4526	0.2413910353
4527	0.2413598292
4528	0.2413557997
4529	0.2413541728
4530	0.2413484808
4531	0.241346738
4532	0.2413427918
4533	0.2413262316
4534	0.2413210825
4535	0.2413189245
4536	0.2413188225
4537	0.2413185994
4538	0.2413183333
4539	0.2413151163
4540	0.2413117038
4541	0.241309454
4542	0.2413084604
4543	0.2413077226
4544	0.2413055338
4545	0.2413054401
4546	0.2413054196
4547	0.241305416
4548	0.2412938772
4549	0.2412846173
4550	0.241283569
4551	0.2412745256
4552	0.241274238
4553	0.241274215
4554	0.241273213
4555	0.2412599602
4556	0.2412532364
4557	0.2412518299
4558	0.2412487648
4559	0.2412486905
4560	0.2412261579
4561	0.241225631
4562	0.2412020027
4563	0.2412001984
4564	0.241199938
4565	0.2411938762
4566	0.2411884027
4567	0.2411524683
4568	0.2411399002
4569	0.241123849
4570	0.2411238411
4571	0.2411238399
4572	0.2411232076
4573	0.241123176
4574	0.2411229981
4575	0.2411214664
4576	0.2411164565
4577	0.2411144292
4578	0.2411144291
4579	0.2411143278
4580	0.2411141833
4581	0.2410892126
4582	0.2410879565
4583	0.2410877785
4584	0.2410876585
4585	0.2410865293
4586	0.2410865217
4587	0.2410839428
4588	0.2410837243
4589	0.2410837166
4590	0.2410836325
4591	0.2410835715
4592	0.2410835411
4593	0.2410790972
4594	0.2410755354
4595	0.2410740232
4596	0.241071719
4597	0.2410656498
4598	0.2410653131
4599	0.2410437315
4600	0.2410435939
4601	0.2410435398
4602	0.241043531
4603	0.2410434407
4604	0.2410418838
4605	0.2410359822
4606	0.2410358826
4607	0.2410357344
4608	0.2410356846
4609	0.2410353922
4610	0.2410353658
4611	0.2410353376
4612	0.2410349178
4613	0.2410338091
4614	0.241032976
4615	0.2410258805
4616	0.241025519
4617	0.2410250312
4618	0.2410250005
4619	0.2410228446
4620	0.2410213191
4621	0.2410212994
4622	0.2410210948
4623	0.2410209912
4624	0.2410209798
4625	0.2410164047
4626	0.2410163103
4627	0.2410160894
4628	0.2410116403
4629	0.2410113877
4630	0.2410113771
4631	0.2410051355
4632	0.2410050944
4633	0.2410050892
4634	0.2410042619
4635	0.2409996466
4636	0.2409972551
4637	0.2409964988
4638	0.2409958581
4639	0.2409957059
4640	0.240992084
4641	0.2409864868
4642	0.2409844667
4643	0.2409833522
4644	0.2409621491
4645	0.2409585761
4646	0.2409584932
4647	0.2409584153
4648	0.240938649
4649	0.2409336401
4650	0.2409193773
4651	0.2409167497
4652	0.2409013209
4653	0.2409009506
4654	0.240891396
4655	0.2408913599
4656	0.2408888892
4657	0.240888889
4658	0.2408888883
4659	0.2408882523
4660	0.240887749
4661	0.2408847648
4662	0.2408709014
4663	0.2408685502
4664	0.2408685091
4665	0.2408683764
4666	0.240862867
4667	0.2408610174
4668	0.2408609401
4669	0.2408548231
4670	0.2408317684
4671	0.2408294905
4672	0.2408282421
4673	0.240823237
4674	0.2408203786
4675	0.2408201262
4676	0.240820121
4677	0.2408186348
4678	0.24081863
4679	0.2408173219
4680	0.2408159382
4681	0.2408045902
4682	0.2408007579
4683	0.2407921375
4684	0.2407894171
4685	0.240786463
4686	0.240786462
4687	0.2407739395
4688	0.2407692398
4689	0.2407674421
4690	0.2407662653
4691	0.2407646228
4692	0.2407625599
4693	0.2407454094
4694	0.2407360131
4695	0.2407360003
4696	0.2407358646
4697	0.2407324984
4698	0.2407305591
4699	0.240730553
4700	0.2407305253
4701	0.2406847652
4702	0.2406799737
4703	0.2406717709
4704	0.2406705409
4705	0.2406429226
4706	0.2406396159
4707	0.240632192
4708	0.240593789
4709	0.2405806166
4710	0.2405557026
4711	0.2405557015
4712	0.2405539289
4713	0.2405538366
4714	0.2405538314
4715	0.2405526042
4716	0.2405522663
4717	0.2405522378
4718	0.2405522376
4719	0.2405521929
4720	0.2405520924
4721	0.2405519659
4722	0.2405492221
4723	0.2405492204
4724	0.240549218
4725	0.2405491498
4726	0.2405491067
4727	0.2405474238
4728	0.2405453117
4729	0.2405453022
4730	0.2405394228
4731	0.2405372511
4732	0.2405348875
4733	0.2405333153
4734	0.2405333011
4735	0.2405294714
4736	0.2405294669
4737	0.2405231401
4738	0.2405222888
4739	0.2405205701
4740	0.2405205675
4741	0.2405205669
4742	0.2405141298
4743	0.2405033487
4744	0.2404987156
4745	0.240498714
4746	0.2404987111
4747	0.240498198
4748	0.240497901
4749	0.2404884297
4750	0.240486846
4751	0.2404864281
4752	0.2404864091
4753	0.2404864013
4754	0.2404852285
4755	0.240485152
4756	0.2404847989
4757	0.240468578
4758	0.2404634918
4759	0.2404631975
4760	0.2404585915
4761	0.2404585895
4762	0.2404585894
4763	0.2404585844
4764	0.2404525697
4765	0.240440878
4766	0.2404373455
4767	0.2404338326
4768	0.2404147683
4769	0.2404118741
4770	0.2404118461
4771	0.2404118089
4772	0.2404118076
4773	0.2404117705
4774	0.2404117699
4775	0.240411769
4776	0.2404102947
4777	0.2404102396
4778	0.2404051492
4779	0.2404045189
4780	0.2403744578
4781	0.240371659
4782	0.2403700286
4783	0.2403697468
4784	0.2403638824
4785	0.240347865
4786	0.240343327
4787	0.2403431818
4788	0.2403377445
4789	0.2403356199
4790	0.2403336931
4791	0.2403335981
4792	0.2403335132
4793	0.2402919453
4794	0.2402918569
4795	0.2402897974
4796	0.2402897737
4797	0.2402897737
4798	0.2402892563
4799	0.2402892383
4800	0.2402871024
4801	0.2402854035
4802	0.2402759089
4803	0.2402741909
4804	0.2402613559
4805	0.2402232023
4806	0.2402106433
4807	0.2402103153
4808	0.2402089012
4809	0.2402088584
4810	0.240207587
4811	0.2402064128
4812	0.2402050787
4813	0.240204937
4814	0.2402049261
4815	0.2402024544
4816	0.2402024541
4817	0.2402022345
4818	0.2402022345
4819	0.2402022344
4820	0.2402016874
4821	0.2402016788
4822	0.2402016325
4823	0.2401994964
4824	0.2401992714
4825	0.2401961762
4826	0.240186593
4827	0.2401865525
4828	0.2401824341
4829	0.2401663412
4830	0.2401648512
4831	0.2401632206
4832	0.2401625539
4833	0.2401456614
4834	0.2401170579
4835	0.2401000215
4836	0.2401000207
4837	0.24008943
4838	0.2400881095
4839	0.2400880952
4840	0.2400868509
4841	0.2400866993
4842	0.240086329
4843	0.2400863258
4844	0.2400809911
4845	0.2400809841
4846	0.2400760881
4847	0.2400672341
4848	0.2400660339
4849	0.2400660284
4850	0.2400309721
4851	0.240030548
4852	0.2400304915
4853	0.2400233004
4854	0.2400207412
4855	0.240020736
4856	0.2400049715
4857	0.2400049702
4858	0.2400032686
4859	0.23997571
4860	0.2399646465
4861	0.2399646297
4862	0.2399592382
4863	0.2399430248
4864	0.2398981705
4865	0.2398959676
4866	0.2398959674
4867	0.2398745665
4868	0.2398744275
4869	0.2398743441
4870	0.2398632757
4871	0.239863248
4872	0.2398625123
4873	0.2398547457
4874	0.239854742
4875	0.2398542734
4876	0.239850364
4877	0.2398487267
4878	0.2398351209
4879	0.2398340613
4880	0.2398178289
4881	0.2398049957
4882	0.239804752
4883	0.2398044723
4884	0.2397960818
4885	0.2397960512
4886	0.2397944778
4887	0.2397696492
4888	0.2397632266
4889	0.2397629036
4890	0.2397627687
4891	0.2397623247
4892	0.2397605223
4893	0.2397584451
4894	0.239758336
4895	0.2397581922
4896	0.2397580993
4897	0.2397516264
4898	0.2397415851
4899	0.2397415742
4900	0.2397314854
4901	0.2397311438
4902	0.2397304471
4903	0.2397293666
4904	0.2397068231
4905	0.2397067597
4906	0.2397062968
4907	0.2397009826
4908	0.2397001163
4909	0.2397000929
4910	0.239700072
4911	0.2396956478
4912	0.2396956324
4913	0.2396926861
4914	0.2396926697
4915	0.2396911703
4916	0.2396903445
4917	0.2396903159
4918	0.2396870223
4919	0.2396869745
4920	0.2396869448
4921	0.2396869294
4922	0.2396468685
4923	0.2396468183
4924	0.2396348751
4925	0.239634405
4926	0.2396344049
4927	0.2396328115
4928	0.2396306544
4929	0.2396263462
4930	0.2396240688
4931	0.2396228297
4932	0.2396220258
4933	0.2396144935
4934	0.2396058858
4935	0.2396056127
4936	0.2396056096
4937	0.2395716959
4938	0.2395716764
4939	0.2395701653
4940	0.2395701646
4941	0.239566741
4942	0.2395639199
4943	0.2395639189
4944	0.239561871
4945	0.2395618332
4946	0.2395618281
4947	0.2395618281
4948	0.239561779
4949	0.2395617773
4950	0.2395580958
4951	0.2395577749
4952	0.2395577324
4953	0.2395470515
4954	0.239547033
4955	0.2395438333
4956	0.2395438306
4957	0.2395438048
4958	0.2395437505
4959	0.2395382134
4960	0.2395381358
4961	0.2395377071
4962	0.2395375224
4963	0.2395352504
4964	0.2395350829
4965	0.2395301465
4966	0.2395301282
4967	0.239523581
4968	0.2395216249
4969	0.2395134918
4970	0.2395115157
4971	0.2395111688
4972	0.2395111583
4973	0.239505572
4974	0.2395055569
4975	0.2395055518
4976	0.2395055416
4977	0.2395055314
4978	0.2395054231
4979	0.2395053798
4980	0.2395051587
4981	0.2395051567
4982	0.2395051425
4983	0.2395034016
4984	0.2395032364
4985	0.2395016021
4986	0.2395014734
4987	0.2395000853
4988	0.2395000708
4989	0.2394976771
4990	0.239497672
4991	0.2394964208
4992	0.2394946914
4993	0.2394891803
4994	0.2394891647
4995	0.2394891637
4996	0.2394839886
4997	0.2394815416
4998	0.2394747415
4999	0.2394561229
5000	0.2394559606
5001	0.2394559605
5002	0.2394557008
5003	0.2394556974
5004	0.2394556972
5005	0.2394556069
5006	0.2394555788
5007	0.2394501088
5008	0.2394495767
5009	0.2394451875
5010	0.239445032
5011	0.2394353223
5012	0.2394342317
5013	0.2394277537
5014	0.2394262154
5015	0.2394262131
5016	0.2394213764
5017	0.2394109731
5018	0.2394105808
5019	0.2394105668
5020	0.2394105404
5021	0.2393956344
5022	0.2393876739
5023	0.2393851217
5024	0.2393842501
5025	0.2393838318
5026	0.2393800178
5027	0.239375897
5028	0.2393676156
5029	0.2393675321
5030	0.2393675267
5031	0.2393675264
5032	0.2393640067
5033	0.2393639833
5034	0.2393639832
5035	0.2393521231
5036	0.2393519193
5037	0.2393519043
5038	0.2393401192
5039	0.239340115
5040	0.2393377226
5041	0.2393321531
5042	0.239332145
5043	0.2393313687
5044	0.2393181684
5045	0.2393154428
5046	0.2393023167
5047	0.2393018607
5048	0.2393002236
5049	0.2392965859
5050	0.2392965432
5051	0.2392965431
5052	0.2392965006
5053	0.239296479
5054	0.2392964088
5055	0.2392712436
5056	0.2392712339
5057	0.2392696646
5058	0.2392572141
5059	0.2392569387
5060	0.2392569382
5061	0.2392467772
5062	0.2392456021
5063	0.2392290087
5064	0.2392239296
5065	0.2392151585
5066	0.2392147192
5067	0.2392147122
5068	0.2392147064
5069	0.2392146709
5070	0.2392058265
5071	0.239205823
5072	0.239202007
5073	0.2391931337
5074	0.2391931129
5075	0.2391926457
5076	0.2391923344
5077	0.2391908267
5078	0.2391814255
5079	0.2391780125
5080	0.2391779991
5081	0.2391779991
5082	0.2391758689
5083	0.2391758639
5084	0.2391720025
5085	0.2391693383
5086	0.239167565
5087	0.2391675625
5088	0.2391655859
5089	0.2391630499
5090	0.2391614311
5091	0.2391315428
5092	0.2391302432
5093	0.239130231
5094	0.239127948
5095	0.2391279466
5096	0.2391266035
5097	0.2391255488
5098	0.2391231476
5099	0.2391231451
5100	0.2391216382
5101	0.239121613
5102	0.2391166256
5103	0.2391129877
5104	0.2391125182
5105	0.2390946676
5106	0.2390871496
5107	0.2390871445
5108	0.2390871404
5109	0.2390871112
5110	0.2390860304
5111	0.2390853283
5112	0.2390847293
5113	0.2390826213
5114	0.2390808715
5115	0.2390768495
5116	0.2390737087
5117	0.2390737076
5118	0.239072408
5119	0.239070357
5120	0.2390703364
5121	0.2390696747
5122	0.2390684725
5123	0.2390490492
5124	0.2390489777
5125	0.239047885
5126	0.2390359825
5127	0.2390359495
5128	0.2390278549
5129	0.2390153469
5130	0.2390153181
5131	0.2389869272
5132	0.2389856349
5133	0.2389841423
5134	0.2389690272
5135	0.2389591067
5136	0.2389430507
5137	0.2389428143
5138	0.238940161
5139	0.2389401602
5140	0.2389399866
5141	0.2389398738
5142	0.2389398682
5143	0.2389398652
5144	0.2389360798
5145	0.2389351624
5146	0.2389334136
5147	0.238933385
5148	0.2389333083
5149	0.2389164918
5150	0.2389164796
5151	0.2389164795
5152	0.2389078861
5153	0.2389062603
5154	0.2389050683
5155	0.2389050397
5156	0.2389047086
5157	0.2389014363
5158	0.2388951522
5159	0.2388929647
5160	0.238892264
5161	0.238891935
5162	0.238887533
5163	0.2388668635
5164	0.2388660773
5165	0.23886526
5166	0.2388647349
5167	0.2388647255
5168	0.2388590299
5169	0.2388526683
5170	0.2388412935
5171	0.2388390176
5172	0.2388390161
5173	0.2388390115
5174	0.2388389062
5175	0.2388388813
5176	0.2388387914
5177	0.238838293
5178	0.2388260703
5179	0.2388259821
5180	0.2388223769
5181	0.2388223737
5182	0.2388223736
5183	0.2388223391
5184	0.2388221965
5185	0.2388192529
5186	0.2388164779
5187	0.2387890333
5188	0.2387884782
5189	0.2387884492
5190	0.238788216
5191	0.2387881048
5192	0.2387879994
5193	0.2387833257
5194	0.2387833098
5195	0.2387831735
5196	0.2387805468
5197	0.2387805407
5198	0.2387805401
5199	0.23878054
5200	0.2387802562
5201	0.238774407
5202	0.2387724147
5203	0.2387677851
5204	0.2387631775
5205	0.2387607824
5206	0.2387563552
5207	0.2387563055
5208	0.2387562865
5209	0.2387562858
5210	0.2387562855
5211	0.2387555655
5212	0.238752846
5213	0.2387450727
5214	0.2387437283
5215	0.2387312498
5216	0.2387306369
5217	0.2387288846
5218	0.2387288807
5219	0.2387288199
5220	0.2387288109
5221	0.2387129998
5222	0.2387118238
5223	0.2387118212
5224	0.2387050829
5225	0.2386377263
5226	0.238637225
5227	0.238635125
5228	0.2386351236
5229	0.2386351184
5230	0.238634975
5231	0.2386349718
5232	0.2386349684
5233	0.2386349671
5234	0.2386349486
5235	0.2386349436
5236	0.2386348782
5237	0.23863334
5238	0.238609922
5239	0.2385479575
5240	0.2385479484
5241	0.238547948
5242	0.2385479477
5243	0.2385479475
5244	0.23854786
5245	0.2385460773
5246	0.2385460702
5247	0.2385460674
5248	0.2385412931
5249	0.2385412433
5250	0.2385390153
5251	0.2385390143
5252	0.2385389984
5253	0.2385388926
5254	0.2385387863
5255	0.2385387525
5256	0.23853872
5257	0.2385364925
5258	0.2385324244
5259	0.2385241898
5260	0.2385234761
5261	0.2385207274
5262	0.2385062057
5263	0.2385061888
5264	0.2385017309
5265	0.2385011499
5266	0.2384933623
5267	0.238492858
5268	0.238449777
5269	0.2384497747
5270	0.2384378676
5271	0.2384273775
5272	0.2384215054
5273	0.2384106152
5274	0.2384106147
5275	0.23840904
5276	0.2384042284
5277	0.2384039596
5278	0.2384039578
5279	0.2383912681
5280	0.238385342
5281	0.2383836319
5282	0.2383556484
5283	0.238296276
5284	0.2382814204
5285	0.2382491008
5286	0.2382490993
5287	0.238238825
5288	0.2382341804
5289	0.2382340135
5290	0.2382340135
5291	0.2382322349
5292	0.238232228
5293	0.2382322269
5294	0.2382321915
5295	0.2382305961
5296	0.2382030774
5297	0.2381996384
5298	0.2381996338
5299	0.2381995864
5300	0.238178335
5301	0.2381782861
5302	0.2381761848
5303	0.2381522404
5304	0.2381329531
5305	0.2381124317
5306	0.2381090905
5307	0.2381017997
5308	0.238100431
5309	0.2380963819
5310	0.2380828527
5311	0.2380678691
5312	0.2380623841
5313	0.2380364408
5314	0.2380341284
5315	0.2380271657
5316	0.2380264835
5317	0.2380072403
5318	0.2380062693
5319	0.2380062689
5320	0.2380062265
5321	0.2380060774
5322	0.2379979359
5323	0.237977571
5324	0.2379760758
5325	0.237976001
5326	0.2379691431
5327	0.2379691416
5328	0.2379569337
5329	0.2379430306
5330	0.2379429648
5331	0.2379030209
5332	0.2378878248
5333	0.2378848673
5334	0.2378807901
5335	0.2378807824
5336	0.2378792537
5337	0.2378781432
5338	0.2378727232
5339	0.2378704418
5340	0.2378704329
5341	0.2378698145
5342	0.2378575364
5343	0.2378569823
5344	0.2378569645
5345	0.2378347919
5346	0.237834742
5347	0.2378294242
5348	0.2378025938
5349	0.2378017765
5350	0.237798875
5351	0.2377930748
5352	0.2377886851
5353	0.2377841109
5354	0.2377825366
5355	0.2377613413
5356	0.2377595997
5357	0.2377243465
5358	0.2377139982
5359	0.2377139979
5360	0.2377072833
5361	0.2377026822
5362	0.2376980652
5363	0.2376979492
5364	0.2376979492
5365	0.2376955088
5366	0.237685523
5367	0.2376846124
5368	0.2376835087
5369	0.2376809982
5370	0.2376119291
5371	0.2376108414
5372	0.237599181
5373	0.2375971916
5374	0.2375938987
5375	0.2375938279
5376	0.2375919428
5377	0.2375919404
5378	0.2375850452
5379	0.2375812656
5380	0.2375803891
5381	0.2375800401
5382	0.2375800398
5383	0.2375799831
5384	0.2375799817
5385	0.2375799806
5386	0.2375780416
5387	0.2375780378
5388	0.237573952
5389	0.2375272676
5390	0.2375260133
5391	0.2375247317
5392	0.2375247245
5393	0.2375222227
5394	0.2375002716
5395	0.2374984516
5396	0.2374922071
5397	0.2374921853
5398	0.2374550725
5399	0.2374478965
5400	0.2374415274
5401	0.2374411146
5402	0.2374410932
5403	0.2374410904
5404	0.2374311743
5405	0.2374285435
5406	0.237428529
5407	0.2374236666
5408	0.2374236609
5409	0.2374226782
5410	0.2374196542
5411	0.2374153638
5412	0.2374153636
5413	0.2374089139
5414	0.2374076779
5415	0.2374065814
5416	0.2374065813
5417	0.2374008632
5418	0.2373936251
5419	0.2373936235
5420	0.2373909046
5421	0.2373847382
5422	0.2373763823
5423	0.2373757043
5424	0.2373626527
5425	0.2373528042
5426	0.2373065966
5427	0.2373060385
5428	0.2373060298
5429	0.2373059388
5430	0.2373059323
5431	0.237295912
5432	0.2372895529
5433	0.2372893038
5434	0.2372890863
5435	0.2372884634
5436	0.2372766549
5437	0.2372599535
5438	0.2372590724
5439	0.2372377452
5440	0.237228802
5441	0.2372284188
5442	0.2372254493
5443	0.2372182672
5444	0.2372178635
5445	0.2372178394
5446	0.2372154087
5447	0.2372153988
5448	0.2372135509
5449	0.2372079756
5450	0.2372055172
5451	0.2371974547
5452	0.2371957399
5453	0.2371957386
5454	0.2371924817
5455	0.2371767038
5456	0.2371711989
5457	0.2371709708
5458	0.2371468535
5459	0.2371406255
5460	0.2371405977
5461	0.2371295028
5462	0.2371295026
5463	0.2371294946
5464	0.2371221661
5465	0.2371145191
5466	0.2371028938
5467	0.2371022592
5468	0.2370935704
5469	0.2370822392
5470	0.2370822087
5471	0.2370822085
5472	0.2370781544
5473	0.2370775831
5474	0.2370775813
5475	0.2370775769
5476	0.2370775769
5477	0.2370775735
5478	0.2370774516
5479	0.2370722846
5480	0.2370722763
5481	0.2370722759
5482	0.2370653774
5483	0.2370653768
5484	0.2370635189
5485	0.2370581669
5486	0.2370541636
5487	0.237053669
5488	0.237053662
5489	0.2370501908
5490	0.2370501837
5491	0.2370470074
5492	0.2370457816
5493	0.2370433447
5494	0.2370422897
5495	0.2370418342
5496	0.2370418341
5497	0.2370406536
5498	0.2370316603
5499	0.2370316551
5500	0.2370316532
5501	0.2370309728
5502	0.2370298893
5503	0.2370298892
5504	0.2370229336
5505	0.2370102423
5506	0.2370070589
5507	0.2369935957
5508	0.2369900903
5509	0.236989381
5510	0.2369893759
5511	0.2369893621
5512	0.2369893617
5513	0.2369883035
5514	0.2369882955
5515	0.2369882889
5516	0.2369882879
5517	0.2369881597
5518	0.2369881586
5519	0.2369871394
5520	0.2369830999
5521	0.2369798752
5522	0.23697985
5523	0.2368988447
5524	0.2368962803
5525	0.2368952433
5526	0.2368952368
5527	0.2368952329
5528	0.2368952268
5529	0.2368886664
5530	0.236888658
5531	0.2368794895
5532	0.2368725245
5533	0.2368725237
5534	0.2368720456
5535	0.2368720423
5536	0.2368706346
5537	0.2368687099
5538	0.2368686662
5539	0.2368618234
5540	0.2368587906
5541	0.2368587881
5542	0.2368575449
5543	0.2368438371
5544	0.236843837
5545	0.2368327575
5546	0.2368286867
5547	0.2368286706
5548	0.2368267116
5549	0.2368223584
5550	0.2367805126
5551	0.2367704722
5552	0.2367704716
5553	0.2367442229
5554	0.2367442169
5555	0.2367442138
5556	0.2367402332
5557	0.2367370801
5558	0.236735144
5559	0.2367350342
5560	0.2367336257
5561	0.2367336099
5562	0.2367336063
5563	0.2367295576
5564	0.2367295468
5565	0.2367291803
5566	0.2367291478
5567	0.2366739349
5568	0.2366736807
5569	0.2366736779
5570	0.2366736617
5571	0.236673656
5572	0.2366717887
5573	0.2366701276
5574	0.2366698416
5575	0.2366679806
5576	0.2366632572
5577	0.2366631271
5578	0.2366627897
5579	0.236662782
5580	0.2366626713
5581	0.2366626563
5582	0.2366556951
5583	0.236655667
5584	0.2366546683
5585	0.2366546683
5586	0.2366537666
5587	0.2366432331
5588	0.2366432171
5589	0.2366431804
5590	0.236643175
5591	0.2366429473
5592	0.2366392455
5593	0.2366392375
5594	0.23663923
5595	0.2366370648
5596	0.2366356332
5597	0.2366316837
5598	0.2366266215
5599	0.2366161761
5600	0.2366161657
5601	0.2366048856
5602	0.2366038509
5603	0.2365971652
5604	0.2365764518
5605	0.2365709078
5606	0.2365154675
5607	0.2364977975
5608	0.2364903012
5609	0.2364874975
5610	0.2364874116
5611	0.2364874069
5612	0.2364873318
5613	0.2364819285
5614	0.2364752768
5615	0.2364687166
5616	0.236468018
5617	0.2364567973
5618	0.2364441123
5619	0.2364440234
5620	0.2364428666
5621	0.2364428636
5622	0.2364423721
5623	0.2364423719
5624	0.2364417041
5625	0.2364416819
5626	0.2364341719
5627	0.2364341715
5628	0.2364341522
5629	0.2364341521
5630	0.2364335179
5631	0.2364334978
5632	0.2364334947
5633	0.2364334864
5634	0.2364334827
5635	0.2364334818
5636	0.2364334099
5637	0.2364277495
5638	0.2364164316
5639	0.2364058148
5640	0.2364019115
5641	0.2363998611
5642	0.2363998406
5643	0.2363998293
5644	0.2363998086
5645	0.2363997965
5646	0.2363997933
5647	0.2363997895
5648	0.2363978694
5649	0.2363626263
5650	0.2363583733
5651	0.2363583732
5652	0.2363569037
5653	0.2363532865
5654	0.2363516492
5655	0.2363488673
5656	0.2363488181
5657	0.2363431966
5658	0.2363431964
5659	0.2363425442
5660	0.2363377262
5661	0.236332361
5662	0.236332352
5663	0.2363252209
5664	0.2363252064
5665	0.2363252012
5666	0.2362988411
5667	0.2362987712
5668	0.2362983529
5669	0.236298349
5670	0.2362983353
5671	0.2362982676
5672	0.2362947171
5673	0.2362946273
5674	0.2362945899
5675	0.2362945791
5676	0.2362939281
5677	0.2362937557
5678	0.2362896939
5679	0.236273044
5680	0.2362670522
5681	0.2362576451
5682	0.2362576447
5683	0.2362564876
5684	0.2362529587
5685	0.2362528309
5686	0.2362484183
5687	0.2362484003
5688	0.2362459689
5689	0.2362311253
5690	0.2362285277
5691	0.2362259513
5692	0.2362155604
5693	0.2362155599
5694	0.2362115267
5695	0.2362054866
5696	0.2362054818
5697	0.236205472
5698	0.2362050312
5699	0.2362033423
5700	0.2362033404
5701	0.2362030509
5702	0.2362030385
5703	0.2362030083
5704	0.2362029288
5705	0.2362008922
5706	0.2361999468
5707	0.2361999468
5708	0.2361998784
5709	0.2361998678
5710	0.2361998672
5711	0.2361998648
5712	0.2361974504
5713	0.2361972998
5714	0.2361972979
5715	0.2361972979
5716	0.2361971051
5717	0.2361933234
5718	0.2361893711
5719	0.2361692393
5720	0.2361692308
5721	0.2361517014
5722	0.2361513858
5723	0.2361152156
5724	0.2360969317
5725	0.2360877801
5726	0.2360841341
5727	0.2360701576
5728	0.2360595388
5729	0.2360595093
5730	0.2360588513
5731	0.2360498263
5732	0.2360496478
5733	0.2360485183
5734	0.2360485179
5735	0.2360319185
5736	0.2360319022
5737	0.236031892
5738	0.2360269
5739	0.2360232847
5740	0.2360226179
5741	0.2359886639
5742	0.2359882569
5743	0.2359852868
5744	0.2359816389
5745	0.2359815593
5746	0.2359815502
5747	0.235980909
5748	0.2359365801
5749	0.2359292414
5750	0.2358951391
5751	0.2358951298
5752	0.2358951287
5753	0.2358951249
5754	0.2358905569
5755	0.2358837669
